order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA03727,2018-09-22,16:47:19,Dinner,BK,"[('Salmon', 2), ('Fish&Chips', 5), ('Pasta', 4)]",367.0,-37.8042118,144.9878906,0,5.708,15.0959148
ORDJ07865,2018-05-06,12:03:22,Lunch,TP,"[('Fries', 8), ('Burger', 4), ('Steak', 3), ('Salad', 9), ('Chicken', 7)]",733.8,-37.8084185,144.9234256,0,11.665,16.377047
ORDK02219,2018-06-10,13:14:21,Lunch,BK,"[('Salad', 5), ('Fries', 9), ('Burger', 1), ('Steak', 1), ('Chicken', 8)]",526.0,-37.8144932,144.9638438,0,7.729,16.1115813
ORDY00729,2018-10-25,17:48:10,Dinner,TP,"[('Salmon', 9), ('Shrimp', 10), ('Pasta', 4)]",1019.0,-37.8092227,144.9648318,0,8.756,12.9687527
ORDZ01252,2018-06-27,13:54:55,Lunch,NS,"[('Burger', 1), ('Steak', 4), ('Fries', 3), ('Salad', 7)]",367.4,-37.8087811,144.9613149,0,7.706,13.4129889
ORDJ06287,2018-11-30,18:59:09,Dinner,,"[('Pasta', 2), ('Shrimp', 2), ('Fish&Chips', 2), ('Salmon', 2)]",315.0,-37.8096433,144.9725187,0,,13.2881833
ORDA04380,2018-11-23,18:49:00,Dinner,BK,"[('Pasta', 5), ('Salmon', 8), ('Shrimp', 6), ('Fish&Chips', 6)]",999.5,-37.8213689,144.9840663,0,6.511,13.6025707
ORDB01316,2018-10-08,17:17:44,Dinner,TP,"[('Shrimp', 10), ('Salmon', 6), ('Pasta', 2)]",841.0,-37.8110064,144.9611959,0,8.454,12.4591626
ORDK03385,2018-06-06,13:04:13,Lunch,BK,"[('Chicken', 9), ('Salad', 8)]",425.6,-37.8001181,144.9923141,0,5.93,11.8696051
ORDX03552,2018-08-08,15:16:03,Lunch,,"[('Steak', 5), ('Burger', 8), ('Salad', 9)]",627.8,-37.8097499,144.954152,0,8.409,14.264773
ORDY03982,2018-09-30,16:57:27,Dinner,,"[('Salmon', 9), ('Pasta', 10)]",644.0,-37.8149171,144.9680205,0,,13.7354858
ORDK05479,2018-12-10,19:19:26,Dinner,BK,"[('Shrimp', 9), ('Pasta', 7)]",678.5,-37.8183511,144.9652344,0,7.651,14.4482605
ORDB05685,2018-04-23,11:43:05,Breakfast,TP,"[('Eggs', 4), ('Coffee', 10), ('Pancake', 2), ('Cereal', 5)]",316.5,-37.8219348,144.9542982,0,8.296,11.3226178
ORDC04692,2018-08-21,15:36:20,Lunch,NS,"[('Salad', 4), ('Steak', 5), ('Fries', 4)]",341.8,-37.798632,144.9665798,0,6.597,12.0837949
ORDA01276,2018-05-16,12:23:39,Lunch,BK,"[('Fries', 6), ('Burger', 3), ('Chicken', 2), ('Steak', 4)]",409.0,-37.8080995,144.9711563,0,6.914,12.774670781950544
ORDB07915,2018-02-07,09:10:59,Breakfast,,"[('Cereal', 3), ('Pancake', 6), ('Coffee', 5)]",246.0,-37.8248728,144.9889915,0,9.257,12.3603708
ORDX03567,2018-01-11,08:20:16,Breakfast,BK,"[('Cereal', 8), ('Eggs', 1)]",190.0,-37.8077516,144.971208,1,6.706,5.5245645
ORDZ10461,2018-11-28,18:59:09,Dinner,,"[('Fish&Chips', 10), ('Shrimp', 6), ('Pasta', 5), ('Salmon', 6)]",1057.5,-37.8181262,144.9755805,0,,14.2649439
ORDB00620,2018-04-23,11:43:05,Breakfast,TP,"[('Pancake', 6), ('Cereal', 5)]",250.5,-37.8189659,144.9532,0,8.528,11.4366576
ORDA01392,2018-04-03,11:02:32,Breakfast,BK,"[('Coffee', 8), ('Cereal', 8)]",228.0,-37.8095154,144.983081,0,5.679,10.6185645
ORDC05833,2018-09-15,16:27:02,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 3), ('Shrimp', 4)]",731.0,-37.8149198,144.9353227,0,10.107,17.6944047
ORDJ06518,2018-06-28,13:54:55,Lunch,TP,"[('Fries', 8), ('Burger', 2), ('Salad', 2)]",192.4,-37.8121539,144.9488077,0,9.37,12.8147087
ORDZ05955,2018-07-23,14:45:38,Lunch,,"[('Chicken', 8), ('Steak', 8), ('Burger', 7)]",833.0,-37.8244094,145.0086985,0,,16.8481987
ORDA10793,2018-05-23,12:43:56,Lunch,BK,"[('Chicken', 7), ('Fries', 5)]",284.0,-37.8144916,144.9837638,0,6.043,11.846339739140781
ORDJ10534,2018-09-17,16:37:10,Dinner,TP,"[('Fish&Chips', 6), ('Salmon', 5), ('Pasta', 9)]",662.5,-37.8245751,144.9431349,0,9.228,13.6840017
ORDC10953,2018-07-17,14:25:21,Lunch,NS,"[('Salad', 2), ('Steak', 8), ('Burger', 4)]",518.4,-37.8200831,144.9453992,0,9.805,15.6025224
ORDZ07786,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 4), ('Shrimp', 5)]",450.0,-37.8088724,144.9486259,0,8.808,16.9248528
ORDA10699,2018-09-07,16:16:54,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 3), ('Shrimp', 8)]",584.5,-37.821232,144.9780544,0,7.09,14.0480728
ORDI07689,2018-02-13,09:21:07,Breakfast,NS,"[('Eggs', 4), ('Pancake', 3)]",160.75,-37.8250967,144.9917458,0,9.774,14.5254796
ORDZ01604,2018-03-19,10:32:06,Breakfast,NS,"[('Pancake', 2), ('Cereal', 4)]",132.5,-37.8118494,144.9574197,0,8.311,13.3407835
ORDZ07725,2018-06-10,13:14:21,Lunch,NS,"[('Steak', 3), ('Burger', 5), ('Fries', 9)]",398.0,-37.8017589,144.957393,0,7.45,14.8368737
ORDZ06433,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 10), ('Pasta', 5), ('Salmon', 8)]",1180.5,-37.8089964,144.9460894,0,8.97,15.2193041
ORDA09166,2018-02-09,09:10:59,Breakfast,BK,"[('Coffee', 4), ('Eggs', 5), ('Cereal', 4)]",224.0,-37.8000128,144.9735661,0,7.366,12.207390821587458
ORDX07037,2018-10-17,17:38:01,Dinner,,"[('Salmon', 1), ('Pasta', 5), ('Fish&Chips', 1)]",213.5,-37.8233693,144.9700652,0,7.969,14.7496907
ORDX09228,2018-10-26,17:48:10,Dinner,BK,"[('Fish&Chips', 6), ('Salmon', 8)]",538.0,-37.8067849,144.9982453,0,4.625,11.1018449
ORDJ09456,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 8)]",658.0,-37.8000323,144.9949409,0,11.508,16.9054391
ORDK02460,2018-08-03,15:05:54,Lunch,BK,"[('Fries', 9), ('Salad', 9), ('Chicken', 2)]",326.8,-37.8142312,144.9856734,0,5.776,11.561765240369015
ORDI03000,2018-07-01,13:54:55,Lunch,NS,"[('Fries', 5), ('Steak', 2)]",150.0,-37.8134831,144.9657406,0,7.842,15.6612009
ORDK01936,2018-12-24,19:49:51,Dinner,,"[('Salmon', 8), ('Fish&Chips', 9), ('Shrimp', 6), ('Pasta', 4)]",1077.0,-37.8136699,144.9741999,0,6.787,13.5441959
ORDA00105,2018-12-20,19:39:43,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 4), ('Salmon', 5)]",453.0,-37.8132197,144.9334721,0,11.178,18.2295122
ORDY04471,2018-04-03,11:02:32,Breakfast,TP,"[('Eggs', 5), ('Pancake', 9), ('Cereal', 7)]",475.25,-37.8053507,144.97377,0,9.54,11.8946109
ORDA06913,2018-01-07,08:10:08,Breakfast,BK,"[('Eggs', 8), ('Pancake', 5)]",297.25,-37.8054047,144.9536501,1,8.295,8.3859946
ORDB05346,2018-07-05,14:05:04,Lunch,TP,"[('Salad', 9), ('Chicken', 5), ('Steak', 3), ('Fries', 6)]",521.8,-37.8051653,144.9366579,0,10.714,14.0243323
ORDY06228,2018-08-26,15:46:28,Lunch,,"[('Chicken', 9), ('Salad', 4), ('Fries', 2), ('Steak', 6)]",650.8,-37.8141671,144.938031,0,,15.4734211
ORDB02421,2018-06-11,13:14:21,Lunch,,"[('Salad', 6), ('Burger', 10)]",413.2,-37.8237941,144.9474733,0,8.748,12.5708303
ORDC10549,2018-07-10,14:15:12,Lunch,,"[('Steak', 10), ('Burger', 6), ('Chicken', 7), ('Salad', 6)]",963.2,-37.8203996,144.9573989,0,,15.198454
ORDC07636,2018-12-29,20:00:00,Dinner,,"[('Pasta', 8), ('Fish&Chips', 1), ('Salmon', 5), ('Shrimp', 4)]",676.0,-37.8216102,144.9439044,0,10.278,18.4254478
ORDA07550,2018-03-17,10:21:58,Breakfast,BK,"[('Coffee', 3), ('Pancake', 9), ('Cereal', 10), ('Eggs', 3)]",516.75,-37.8226886,144.9748122,0,7.592,15.1460745
ORDZ00226,2018-08-24,15:46:28,Lunch,,"[('Steak', 4), ('Burger', 9), ('Chicken', 2), ('Salad', 6), ('Fries', 2)]",650.2,-37.8033534,144.9518514,0,8.067,13.8344019
ORDK07697,2018-01-29,08:50:42,Breakfast,,"[('Cereal', 10), ('Coffee', 3), ('Eggs', 10)]",452.5,-37.8240231,144.9330111,0,,15.900193
ORDY08399,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 1), ('Coffee', 10), ('Cereal', 6), ('Pancake', 6)]",368.5,-37.8119421,144.9594111,0,8.58,11.7138267
ORDA06197,2018-10-09,17:17:44,Dinner,BK,"[('Pasta', 4), ('Salmon', 10), ('Fish&Chips', 7), ('Shrimp', 8)]",1197.0,-37.8066798,144.9376794,0,9.796,16.6816847
ORDA00503,2018-02-05,09:10:59,Breakfast,,"[('Pancake', 2), ('Cereal', 9), ('Eggs', 10), ('Coffee', 4)]",487.5,-37.8149457,144.9647656,0,,12.4581163
ORDK10530,2018-04-16,11:22:49,Breakfast,BK,"[('Eggs', 4), ('Pancake', 8), ('Cereal', 10), ('Coffee', 1)]",499.5,-37.8046406,144.9441713,0,9.129,14.3562315
ORDB01261,2018-09-10,16:16:54,Dinner,,"[('Shrimp', 5), ('Salmon', 4), ('Fish&Chips', 8), ('Pasta', 3)]",796.5,-37.8027346,144.9743267,0,9.847,14.2074003
ORDX06861,2018-07-02,14:05:04,Lunch,BK,"[('Steak', 10), ('Fries', 10)]",570.0,-37.8095468,144.9639783,0,7.367,13.257488189979044
ORDK09382,2018-05-20,12:33:48,Lunch,BK,"[('Fries', 2), ('Salad', 8)]",161.6,-37.8039177,144.9585909,0,7.92,16.2096082
ORDC01137,2018-04-02,11:02:32,Breakfast,NS,"[('Eggs', 10), ('Coffee', 7), ('Cereal', 2), ('Pancake', 4)]",411.5,-37.8116114,144.9839132,0,8.253,13.3461131
ORDB01238,2018-02-27,09:51:32,Breakfast,,"[('Eggs', 7), ('Coffee', 10), ('Cereal', 10), ('Pancake', 3)]",511.75,-37.8062236,144.9323687,0,10.996,12.8007472
ORDA06392,2018-10-06,17:17:44,Dinner,,"[('Shrimp', 5), ('Pasta', 2), ('Fish&Chips', 3)]",430.0,-37.8116974,144.9832675,0,5.794,15.3677707
ORDB02709,2018-09-04,16:06:45,Dinner,TP,"[('Salmon', 6), ('Fish&Chips', 3), ('Shrimp', 8), ('Pasta', 7)]",975.5,-37.804923,144.9560278,0,9.395,13.52816950078541
ORDI05560,2018-04-08,11:12:40,Breakfast,NS,"[('Pancake', 8), ('Cereal', 4)]",278.0,-37.8173826,144.9672611,0,8.314,15.3272581
ORDC10428,2018-05-22,12:33:48,Lunch,NS,"[('Fries', 2), ('Burger', 8), ('Steak', 3)]",407.0,-37.8072309,144.9452928,0,9.051,15.2821628
ORDA00060,2018-05-03,12:03:22,Lunch,BK,"[('Steak', 10), ('Salad', 9), ('Chicken', 5), ('Burger', 7)]",981.8,-37.8164198,144.9634235,0,7.822,14.0339178
ORDY01083,2018-09-14,16:27:02,Dinner,TP,"[('Shrimp', 7), ('Salmon', 5), ('Fish&Chips', 3), ('Pasta', 4)]",798.0,-37.7991186,144.9954484,0,11.638,15.4487899
ORDJ07996,2018-01-15,08:20:16,Breakfast,TP,"[('Coffee', 9), ('Eggs', 5)]",177.5,-37.8181284,144.9485848,1,9.043,6.3476515
ORDK02196,2018-08-24,15:46:28,Lunch,BK,"[('Chicken', 6), ('Burger', 2), ('Steak', 3)]",389.0,-37.8205922,144.9522801,0,8.977,14.7964857
ORDZ09529,2018-08-04,15:05:54,Lunch,NS,"[('Fries', 3), ('Burger', 7)]",253.0,-37.8035236,144.9498862,0,8.333,15.819309166197216
ORDY05878,2018-01-07,08:10:08,Breakfast,TP,"[('Cereal', 8), ('Pancake', 1), ('Coffee', 6)]",237.25,-37.8122697,144.9371864,1,10.668,7.305082499579436
ORDZ04052,2018-06-15,13:24:30,Lunch,NS,"[('Steak', 3), ('Burger', 1)]",166.0,-37.8173557,144.9675515,0,8.305,13.9693241
ORDJ00031,2018-12-06,19:19:26,Dinner,TP,"[('Pasta', 2), ('Shrimp', 1), ('Salmon', 3), ('Fish&Chips', 6)]",442.0,-37.8134398,144.9740272,0,8.615,13.397582
ORDC07987,2018-03-31,10:52:23,Breakfast,NS,"[('Cereal', 9), ('Pancake', 1), ('Coffee', 1)]",220.75,-37.807125,144.9582598,0,7.801,14.6006492
ORDC08996,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 9), ('Coffee', 10), ('Eggs', 8), ('Pancake', 3)]",512.75,-37.8071832,144.950629,0,8.501,13.4743533
ORDX04654,2018-06-29,13:54:55,Lunch,BK,"[('Burger', 10), ('Fries', 6)]",382.0,-37.8250933,144.9795779,0,8.113,13.7202185
ORDZ05179,2018-08-07,15:16:03,Lunch,,"[('Chicken', 7), ('Fries', 10), ('Burger', 1), ('Salad', 10), ('Steak', 9)]",952.0,-37.800443,144.958785,0,,12.701292
ORDC07107,2018-05-27,12:43:56,Lunch,NS,"[('Steak', 9), ('Burger', 1), ('Chicken', 3)]",532.0,-37.8200888,144.9787888,0,8.654,15.6477933
ORDY10096,2018-11-12,18:28:43,Dinner,TP,"[('Pasta', 1), ('Salmon', 9), ('Shrimp', 1), ('Fish&Chips', 4)]",590.5,-37.8037319,144.9797286,0,10.277,14.1884721
ORDK00417,2018-10-29,17:58:18,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 8), ('Salmon', 9), ('Shrimp', 9)]",1272.5,-37.8219611,144.9971008,0,5.548,12.1795667
ORDB09390,2018-06-25,13:44:47,Lunch,,"[('Steak', 3), ('Salad', 1)]",152.2,-37.8247646,144.9828153,0,,12.3040749
ORDJ06933,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 8), ('Salmon', 6), ('Shrimp', 9)]",1092.0,-37.8159152,144.964706,0,7.837,11.7057137
ORDY09479,2018-11-07,18:18:35,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 1), ('Pasta', 3)]",171.5,-37.816078,144.9641487,0,7.784,11.9810317
ORDI00656,2018-04-20,11:32:57,Breakfast,NS,"[('Eggs', 6), ('Pancake', 6)]",277.5,-37.8187029,144.9532031,0,9.222,14.5673099
ORDJ04701,2018-02-20,09:41:24,Breakfast,,"[('Cereal', 7), ('Pancake', 7)]",316.75,-37.8062082,144.9584161,0,,11.6143164
ORDB05559,2018-03-26,10:42:15,Breakfast,TP,"[('Eggs', 5), ('Coffee', 6), ('Pancake', 1)]",179.25,-37.8142019,144.9494714,0,9.87,12.398193733023344
ORDX07356,2018-04-11,11:12:40,Breakfast,BK,"[('Cereal', 9), ('Coffee', 2), ('Eggs', 2)]",248.0,-37.8046338,144.9724212,0,6.955,11.7193293
ORDA07573,2018-10-19,17:38:01,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 6), ('Pasta', 4)]",648.0,-37.8187135,144.9670491,0,7.606,13.6647255
ORDB04440,2018-10-07,17:17:44,Dinner,TP,"[('Salmon', 9), ('Pasta', 10), ('Shrimp', 2), ('Fish&Chips', 5)]",927.0,-37.8197989,144.9612984,0,7.586,13.4343398
ORDA02764,2018-01-23,08:40:33,Breakfast,,"[('Pancake', 6), ('Cereal', 1), ('Coffee', 7)]",219.0,-37.8205264,144.9806994,0,,11.3002466
ORDY00918,2018-01-20,08:30:25,Breakfast,TP,"[('Coffee', 2), ('Eggs', 8), ('Cereal', 8), ('Pancake', 1)]",383.25,-37.8051625,144.9296304,0,11.227,15.3739963
ORDX02150,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 2), ('Coffee', 10), ('Cereal', 3)]",182.0,-37.8018716,144.9841585,1,6.288,5.7269103
ORDB03219,2018-06-11,13:14:21,Lunch,TP,"[('Steak', 4), ('Chicken', 5), ('Burger', 5), ('Fries', 1)]",507.0,-37.8043264,144.9472998,0,9.906,13.1059738
ORDJ07727,2018-04-19,11:32:57,Breakfast,TP,"[('Cereal', 6), ('Eggs', 6), ('Coffee', 3), ('Pancake', 6)]",426.0,-37.8070175,144.9499535,0,9.524,11.9362905
ORDA00836,2018-11-07,18:18:35,Dinner,BK,"[('Pasta', 5), ('Salmon', 3), ('Shrimp', 10), ('Fish&Chips', 10)]",1150.5,-37.8121351,144.9623412,0,7.645,14.5220326
ORDC02939,2018-05-21,12:33:48,Lunch,,"[('Steak', 5), ('Fries', 5), ('Salad', 7), ('Burger', 7), ('Chicken', 9)]",910.4,-37.818473,145.0150342,0,11.803,17.1359216
ORDX03880,2018-07-01,13:54:55,Lunch,BK,"[('Steak', 8), ('Burger', 3)]",453.0,-37.8187148,144.9671823,0,7.62,16.2316277
ORDK03165,2018-04-30,11:53:14,Breakfast,BK,"[('Cereal', 1), ('Coffee', 1)]",28.5,-37.8189997,144.9526099,0,8.876,14.0134157
ORDA01219,2018-11-04,18:08:27,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 6)]",538.0,-37.8193386,144.9610895,0,8.018,18.0686104
ORDK09933,2018-02-27,09:51:32,Breakfast,BK,"[('Coffee', 4), ('Eggs', 2)]",74.0,-37.8065224,144.9317679,0,10.424,15.5586043
ORDC03961,2018-01-11,08:20:16,Breakfast,NS,"[('Cereal', 7), ('Eggs', 4), ('Pancake', 8)]",429.0,-37.8151994,144.9636889,1,8.147,6.2075958
ORDX09494,2018-09-26,16:47:19,Dinner,BK,"[('Salmon', 9), ('Pasta', 7), ('Shrimp', 9), ('Fish&Chips', 10)]",1397.5,-37.8020824,144.9781159,0,6.835,13.4588951
ORDZ06828,2018-12-10,19:19:26,Dinner,NS,"[('Fish&Chips', 2), ('Pasta', 8), ('Salmon', 6)]",536.0,-37.8117262,145.012671,0,10.556,16.3209332
ORDK02291,2018-07-12,14:25:21,Lunch,BK,"[('Salad', 6), ('Steak', 1), ('Fries', 9), ('Burger', 5)]",411.2,-37.8261241,144.979587,0,7.716,13.2424622
ORDY01446,2018-05-10,12:13:31,Lunch,TP,"[('Steak', 10), ('Salad', 5)]",536.0,-37.7997818,144.9924087,0,11.349,14.8838009
ORDC06152,2018-08-06,15:05:54,Lunch,NS,"[('Steak', 1), ('Burger', 2), ('Chicken', 8), ('Salad', 4)]",431.8,-37.8083323,145.0005123,0,9.359,15.1152666
ORDY09279,2018-02-18,09:31:16,Breakfast,,"[('Coffee', 7), ('Eggs', 6), ('Cereal', 2)]",226.5,-37.80741,145.0105353,0,,16.1031223
ORDI09451,2018-09-28,16:57:27,Dinner,NS,"[('Fish&Chips', 1), ('Shrimp', 4), ('Pasta', 2)]",306.0,-37.8008752,144.9929336,0,8.419,14.1368411
ORDI04589,2018-05-16,12:23:39,Lunch,,"[('Chicken', 2), ('Fries', 1), ('Salad', 10)]",248.0,-37.8144028,144.9744978,0,,13.5631536
ORDX08839,2018-09-13,16:27:02,Dinner,BK,"[('Shrimp', 8), ('Pasta', 4)]",542.0,-37.800868,144.9535731,0,8.587,15.2906604
ORDZ10209,2018-12-06,19:09:17,Dinner,NS,"[('Shrimp', 10), ('Pasta', 6), ('Fish&Chips', 2), ('Salmon', 8)]",1103.0,-37.8192035,144.9541322,0,9.204,15.19497620946282
ORDY06028,2018-12-30,20:00:00,Dinner,TP,"[('Shrimp', 2), ('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 6)]",783.0,-37.800866,145.0082393,0,12.806,17.7634349
ORDY11090,2018-10-23,17:48:10,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 3), ('Salmon', 2)]",304.5,-37.8197255,144.9703298,0,7.771,12.4565891
ORDY04186,2018-10-30,17:58:18,Dinner,,"[('Fish&Chips', 2), ('Shrimp', 10), ('Pasta', 8)]",830.0,-37.807418,144.9989152,0,,14.7934833
ORDK02437,2018-10-13,17:27:53,Dinner,BK,"[('Pasta', 4), ('Shrimp', 9), ('Fish&Chips', 8)]",876.0,-37.8065711,144.998273,0,4.64,13.6131746
ORDZ03195,2018-02-22,09:41:24,Breakfast,NS,"[('Eggs', 4), ('Pancake', 7), ('Cereal', 4)]",341.75,-37.8022971,145.0136632,0,10.295,15.228255675256845
ORDB00630,2018-05-03,12:03:22,Lunch,TP,"[('Salad', 7), ('Fries', 7), ('Burger', 4)]",328.4,-37.8032472,144.9635538,0,9.387,12.3571669
ORDI02886,2018-07-09,14:15:12,Lunch,NS,"[('Salad', 4), ('Steak', 1)]",113.8,-37.8247896,144.982697,0,9.414,14.7556581
ORDA06806,2018-10-11,17:17:44,Dinner,,"[('Fish&Chips', 9), ('Pasta', 10), ('Salmon', 4)]",754.0,-37.8120855,144.9535613,0,,15.3920371
ORDY05699,2018-11-17,18:38:52,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 10)]",458.0,-37.8015308,144.9663514,0,9.721,15.3356957
ORDA05814,2018-05-25,12:43:56,Lunch,BK,"[('Salad', 8), ('Fries', 4), ('Burger', 6)]",371.6,-37.8035393,144.9944731,0,5.258,10.8091371
ORDK01211,2018-03-19,10:32:06,Breakfast,BK,"[('Eggs', 6), ('Coffee', 9)]",199.5,-37.8151166,144.952238,0,8.604,13.2584074
ORDY10549,2018-05-09,12:13:31,Lunch,TP,"[('Burger', 3), ('Fries', 9), ('Steak', 2), ('Chicken', 9)]",579.0,-37.7994347,144.9889735,0,11.072,14.0912634
ORDI07161,2018-01-03,08:00:00,Breakfast,NS,"[('Coffee', 7), ('Pancake', 3)]",125.25,-37.813523,144.941156,1,9.5,7.5136446
ORDA05155,2018-03-08,10:11:49,Breakfast,BK,"[('Pancake', 10), ('Eggs', 6), ('Cereal', 2)]",416.5,-37.8187829,144.9838141,0,6.377,11.3457651
ORDK08930,2018-09-13,16:27:02,Dinner,BK,"[('Pasta', 7), ('Shrimp', 8)]",624.5,-37.8182224,144.9775283,0,7.442,14.617883
ORDB07681,2018-04-29,11:53:14,Breakfast,TP,"[('Coffee', 7), ('Eggs', 10), ('Pancake', 10), ('Cereal', 3)]",578.0,-37.8174985,145.0055245,0,11.22,14.8009957
ORDI02950,2018-12-02,19:09:17,Dinner,NS,"[('Salmon', 9), ('Pasta', 3), ('Fish&Chips', 1)]",486.5,-37.8187707,145.0146248,0,11.59,19.9950486
ORDB10558,2018-03-02,09:51:32,Breakfast,,"[('Coffee', 7), ('Pancake', 3), ('Cereal', 7)]",272.25,-37.8054867,144.9351555,0,10.765,13.7106961
ORDA03512,2018-05-18,12:33:48,Lunch,,"[('Chicken', 9), ('Burger', 5), ('Steak', 3)]",578.0,-37.8207885,144.9547639,0,8.629,15.242861
ORDI10665,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8186074,145.0053569,0,10.621,16.4202822
ORDK03426,2018-09-16,16:27:02,Dinner,BK,"[('Shrimp', 4), ('Pasta', 5)]",353.5,-37.8041542,144.9642024,0,7.534,16.989803051580715
ORDC04644,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 4), ('Shrimp', 2)]",275.5,-37.8199256,144.9921569,0,9.659,17.6693381
ORDC07658,2018-08-14,15:26:11,Lunch,NS,"[('Chicken', 6), ('Steak', 9), ('Burger', 4)]",721.0,-37.805931,144.9381047,0,9.813,15.4753895
ORDI02527,2018-04-13,11:22:49,Breakfast,,"[('Eggs', 3), ('Coffee', 6), ('Cereal', 2)]",153.0,-37.8022219,144.9425725,0,8.863,13.6097321
ORDX00257,2018-11-19,18:38:52,Dinner,BK,"[('Fish&Chips', 10), ('Pasta', 7)]",542.5,-37.8239102,144.9901857,0,6.237,13.3455012
ORDJ08209,2018-02-08,09:10:59,Breakfast,TP,"[('Eggs', 3), ('Coffee', 4), ('Pancake', 8)]",290.0,-37.8212487,144.9808831,0,8.716,11.6501463
ORDK05605,2018-04-25,11:43:05,Breakfast,BK,"[('Eggs', 1), ('Cereal', 6), ('Coffee', 7)]",200.5,-37.8187329,144.953416,0,8.792,13.4576848
ORDY06126,2018-06-16,13:24:30,Lunch,TP,"[('Salad', 1), ('Burger', 1), ('Chicken', 8)]",304.2,-37.8047029,144.9932568,0,10.944,15.6146539
ORDK02458,2018-11-24,18:49:00,Dinner,BK,"[('Salmon', 8), ('Shrimp', 8)]",760.0,-37.8206252,144.9822383,0,6.649,16.3381837
ORDJ01473,2018-08-09,15:16:03,Lunch,TP,"[('Salad', 4), ('Fries', 6), ('Burger', 8), ('Chicken', 8)]",644.8,-37.8119516,144.9860757,0,9.617,13.027136119381536
ORDK10816,2018-07-25,14:45:38,Lunch,,"[('Chicken', 6), ('Fries', 7)]",276.0,-37.8117423,144.9563056,0,8.094,13.8197345
ORDX05998,2018-10-01,16:57:27,Dinner,BK,"[('Pasta', 9), ('Salmon', 2), ('Fish&Chips', 2)]",399.5,-37.8190658,144.9466291,0,9.394,16.1619268
ORDZ01315,2018-08-23,15:46:28,Lunch,NS,"[('Chicken', 3), ('Steak', 3), ('Fries', 5), ('Burger', 4), ('Salad', 8)]",552.6,-37.8230574,144.9879668,0,9.463,15.2608997
ORDI00986,2018-11-02,18:08:27,Dinner,NS,"[('Pasta', 10), ('Salmon', 9), ('Fish&Chips', 6), ('Shrimp', 7)]",1232.0,-37.8018147,144.9572168,0,7.467,12.6292777
ORDY01605,2018-12-03,19:09:17,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 7), ('Pasta', 7), ('Salmon', 1)]",748.5,-37.8161066,144.9640479,0,7.794,11.8473272
ORDA08550,2018-12-02,19:09:17,Dinner,BK,"[('Fish&Chips', 3), ('Pasta', 5)]",242.5,-37.8020013,144.98782,0,5.958,15.2751271
ORDA03361,2018-01-30,08:50:42,Breakfast,BK,"[('Pancake', 6), ('Coffee', 5)]",183.0,-37.801226,144.9838843,0,6.39,11.1689471
ORDC06528,2018-06-25,13:44:47,Lunch,NS,"[('Chicken', 7), ('Steak', 9), ('Fries', 2), ('Burger', 5)]",808.0,-37.8248028,144.9828208,0,9.447,14.9552627
ORDB09446,2018-01-14,08:20:16,Breakfast,TP,"[('Pancake', 10), ('Eggs', 2), ('Cereal', 6)]",412.5,-37.8052525,144.9260628,1,11.503,7.8115908
ORDB07517,2018-01-06,08:10:08,Breakfast,TP,"[('Cereal', 7), ('Coffee', 3), ('Pancake', 9)]",387.75,-37.8020591,144.9476939,1,10.166,7.2544932
ORDI03537,2018-02-18,09:31:16,Breakfast,NS,"[('Pancake', 3), ('Eggs', 10), ('Coffee', 5), ('Cereal', 5)]",435.25,-37.8063466,144.9447752,0,8.988,16.4114366
ORDI03022,2018-08-25,15:46:28,Lunch,,"[('Fries', 4), ('Steak', 3), ('Salad', 2), ('Chicken', 5)]",377.4,-37.8047601,144.9366538,0,,17.6478647
ORDX08968,2018-03-31,10:52:23,Breakfast,,"[('Pancake', 10), ('Eggs', 10), ('Coffee', 8), ('Cereal', 7)]",669.5,-37.8069216,144.9589694,0,,15.0877984
