order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDZ06604,2018-03-03,10:01:41,Breakfast,NS,"[('Cereal', 1), ('Pancake', 3), ('Eggs', 3)]",159.75,-37.8236433,144.982142,0,9.211,16.1244432
ORDZ05049,2018-07-08,14:15:12,Lunch,NS,"[('Steak', 3), ('Chicken', 1)]",167.0,-37.819903,144.9600059,0,8.996,16.7231411
ORDZ07275,2018-02-19,09:31:16,Breakfast,NS,"[('Cereal', 6), ('Eggs', 8), ('Pancake', 4), ('Coffee', 2)]",414.0,-37.8242258,144.9866885,0,9.484,14.4298129
ORDZ04251,2018-08-09,15:16:03,Lunch,NS,"[('Burger', 3), ('Chicken', 7), ('Steak', 10), ('Fries', 10)]",887.0,-37.8235253,144.9562338,0,9.607,15.2354839
ORDC03284,2018-06-05,13:04:13,Lunch,NS,"[('Chicken', 7), ('Salad', 8), ('Fries', 7), ('Burger', 1)]",476.6,-37.800242,144.943345,0,8.63,14.4855703
ORDC10698,2018-05-14,12:23:39,Lunch,NS,"[('Fries', 2), ('Steak', 6), ('Salad', 1), ('Chicken', 3), ('Burger', 9)]",686.2,-37.80231,144.9803506,0,7.135,12.7919312
ORDK08719,2018-12-03,19:09:17,Dinner,BK,"[('Shrimp', 10), ('Salmon', 1), ('Pasta', 6), ('Fish&Chips', 9)]",1061.0,-37.8175175,144.9591768,0,8.225,15.2750253
ORDK08244,2018-03-30,10:52:23,Breakfast,BK,"[('Cereal', 7), ('Pancake', 1)]",171.25,-37.8162295,144.9641044,0,7.754,12.854761
ORDY07138,2018-04-08,11:12:40,Breakfast,TP,"[('Coffee', 2), ('Cereal', 3), ('Pancake', 8), ('Eggs', 10)]",492.0,-37.8152449,144.9627259,0,7.991,11.8103838
ORDI04661,2018-06-06,13:04:13,Lunch,NS,"[('Salad', 6), ('Burger', 5)]",258.2,-37.8252835,145.011873,0,11.702,17.0858668
ORDK08458,2018-07-15,14:25:21,Lunch,BK,"[('Steak', 2), ('Burger', 9), ('Fries', 5), ('Chicken', 6), ('Salad', 2)]",655.4,-37.8185787,144.99213,0,5.55,13.6043671
ORDJ09406,2018-08-07,15:16:03,Lunch,TP,"[('Chicken', 9), ('Burger', 3)]",381.0,-37.8092574,144.9721461,0,9.114,12.2247436
ORDJ10979,2018-06-17,13:34:38,Lunch,TP,"[('Chicken', 5), ('Burger', 9), ('Steak', 2), ('Salad', 5)]",615.0,-37.8101954,144.9971252,0,10.784,15.2054825
ORDZ04505,2018-09-09,16:16:54,Dinner,NS,"[('Pasta', 10), ('Shrimp', 5), ('Fish&Chips', 9), ('Salmon', 7)]",1147.0,-37.8098085,144.988837,0,8.474,16.7037804
ORDY00226,2018-06-08,13:14:21,Lunch,TP,"[('Steak', 9), ('Fries', 4), ('Burger', 10)]",763.0,-37.8048778,144.9515427,0,9.662,12.9943846
ORDX05869,2018-06-17,13:34:38,Lunch,BK,"[('Chicken', 1), ('Salad', 7), ('Burger', 6), ('Steak', 8), ('Fries', 9)]",806.4,-37.8096911,144.9555584,0,8.203,16.7382234
ORDZ03925,2018-03-23,10:32:06,Breakfast,NS,"[('Eggs', 8), ('Cereal', 2), ('Coffee', 9)]",285.5,-37.8238631,144.9816201,0,9.355,14.4378549
ORDJ04432,2018-04-27,11:43:05,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Eggs', 3), ('Pancake', 8)]",422.0,-37.8113166,145.0046434,0,11.494,13.9491103
ORDY06498,2018-12-14,19:29:34,Dinner,TP,"[('Pasta', 2), ('Salmon', 2), ('Shrimp', 6), ('Fish&Chips', 7)]",706.0,-37.8212718,144.9612196,0,7.447,11.725284
ORDC02140,2018-07-08,14:15:12,Lunch,NS,"[('Chicken', 4), ('Fries', 10), ('Salad', 7), ('Burger', 4)]",492.4,-37.7992159,144.9620989,0,6.951,14.2088204
ORDJ01914,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 2), ('Pancake', 5)]",165.25,-37.8159437,144.9609659,0,8.119,10.716275
ORDX09096,2018-09-05,16:06:45,Dinner,BK,"[('Fish&Chips', 4), ('Pasta', 9)]",387.5,-37.8149362,144.9273511,0,11.88,18.9520338
ORDX10136,2018-05-17,12:23:39,Lunch,BK,"[('Burger', 10), ('Fries', 4)]",358.0,-37.8115003,144.9647308,0,7.417,13.2729782
ORDI09157,2018-11-03,18:08:27,Dinner,NS,"[('Fish&Chips', 4), ('Pasta', 7), ('Salmon', 4), ('Shrimp', 9)]",982.5,-37.8072363,144.9591141,0,7.75,15.7047238
ORDI05368,2018-11-27,18:59:09,Dinner,NS,"[('Salmon', 4), ('Pasta', 4), ('Shrimp', 6), ('Fish&Chips', 5)]",773.0,-37.8158579,144.9823768,0,8.508,14.9368957
ORDI01838,2018-06-30,13:54:55,Lunch,NS,"[('Fries', 10), ('Chicken', 4), ('Salad', 6), ('Burger', 9), ('Steak', 4)]",810.2,-37.8173089,144.9674587,0,8.301,16.3483416
ORDY01276,2018-08-01,14:55:46,Lunch,TP,"[('Burger', 2), ('Fries', 8), ('Steak', 4), ('Chicken', 1)]",370.0,-37.8070104,144.9489637,0,9.654,13.0331316
ORDI05417,2018-08-04,15:05:54,Lunch,NS,"[('Fries', 5), ('Salad', 6)]",163.2,-37.8220957,144.9496964,0,9.824,17.5476121
ORDZ05394,2018-04-24,11:43:05,Breakfast,NS,"[('Cereal', 2), ('Eggs', 5), ('Coffee', 6)]",197.0,-37.8188143,144.9530958,0,9.246,14.3763608
ORDA06202,2018-12-16,19:29:34,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 4), ('Shrimp', 4), ('Salmon', 3)]",484.0,-37.8062527,144.9596384,0,7.73,17.0396944
ORDX06684,2018-03-23,10:42:15,Breakfast,BK,"[('Coffee', 10), ('Cereal', 4)]",159.0,-37.8203487,144.985119,0,6.355,11.4294092
ORDY02392,2018-07-25,14:45:38,Lunch,TP,"[('Steak', 6), ('Burger', 1), ('Salad', 2)]",335.4,-37.8002341,144.9970068,0,11.693,14.806527
ORDZ07009,2018-12-08,19:19:26,Dinner,NS,"[('Shrimp', 6), ('Pasta', 5)]",461.5,-37.8066263,144.9615746,0,7.464,15.1120872
ORDC10023,2018-10-17,17:38:01,Dinner,NS,"[('Salmon', 7), ('Fish&Chips', 5)]",462.0,-37.8027506,144.950142,0,8.253,13.9129877
ORDJ00436,2018-02-21,09:41:24,Breakfast,TP,"[('Cereal', 1), ('Pancake', 10), ('Coffee', 8), ('Eggs', 10)]",543.5,-37.8082486,144.99485,0,10.747,12.9796659
ORDB10489,2018-06-14,13:24:30,Lunch,TP,"[('Burger', 4), ('Salad', 10), ('Chicken', 8), ('Steak', 10)]",1002.0,-37.8175174,144.9733504,0,8.148,11.1001406
ORDA02065,2018-09-15,16:27:02,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 7), ('Pasta', 9), ('Shrimp', 5)]",979.5,-37.8153039,144.9748912,0,6.721,15.9876624
ORDA03422,2018-11-26,18:49:00,Dinner,BK,"[('Pasta', 3), ('Shrimp', 9), ('Fish&Chips', 3)]",673.5,-37.819802,144.9844123,0,6.359,13.6735371
ORDX02649,2018-08-15,15:26:11,Lunch,BK,"[('Chicken', 3), ('Fries', 5)]",156.0,-37.8090664,144.983856,0,5.57,11.5469439
ORDY06921,2018-07-08,14:15:12,Lunch,TP,"[('Salad', 9), ('Fries', 1), ('Chicken', 5)]",326.8,-37.8144165,144.9406565,0,10.096,15.0539283
ORDC04828,2018-09-12,16:27:02,Dinner,NS,"[('Salmon', 6), ('Pasta', 10), ('Shrimp', 3), ('Fish&Chips', 2)]",753.0,-37.8063755,144.9416378,0,9.375,15.471381
ORDB03984,2018-09-11,16:27:02,Dinner,TP,"[('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 10)]",666.0,-37.8079843,144.9688723,0,9.114,13.5116036
ORDY00724,2018-08-12,15:26:11,Lunch,TP,"[('Burger', 4), ('Steak', 6), ('Fries', 9), ('Salad', 2)]",536.4,-37.8117055,144.9603483,0,8.49,13.7770112
ORDI07953,2018-10-13,17:27:53,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 7)]",573.0,-37.8209384,144.956034,0,9.355,16.9121517
ORDK10627,2018-06-27,13:54:55,Lunch,BK,"[('Salad', 10), ('Fries', 1), ('Steak', 1)]",229.0,-37.8042953,144.9172316,0,11.658,17.6064373
ORDA08428,2018-11-04,18:08:27,Dinner,BK,"[('Shrimp', 7), ('Pasta', 7), ('Salmon', 8)]",898.5,-37.8027598,145.0039589,0,5.389,14.6431541
ORDB10112,2018-12-22,19:49:51,Dinner,TP,"[('Pasta', 2), ('Salmon', 6), ('Fish&Chips', 4)]",441.0,-37.8114573,144.9733363,0,8.84,14.8370343
ORDB07985,2018-05-10,12:13:31,Lunch,TP,"[('Salad', 2), ('Chicken', 1), ('Steak', 3), ('Burger', 9)]",480.4,-37.8019877,144.9637723,0,9.531,12.7660211
ORDY04435,2018-08-09,15:16:03,Lunch,TP,"[('Chicken', 4), ('Fries', 3)]",164.0,-37.8010969,144.9607109,0,9.587,13.0593085
ORDA01554,2018-12-25,19:49:51,Dinner,BK,"[('Salmon', 2), ('Pasta', 3)]",164.5,-37.8047494,144.949398,0,8.695,16.0875497
ORDI07648,2018-07-08,14:15:12,Lunch,NS,"[('Burger', 5), ('Steak', 3), ('Chicken', 3), ('Salad', 2)]",420.4,-37.8238484,144.9825189,0,9.247,16.468332
ORDX03095,2018-05-21,12:33:48,Lunch,BK,"[('Steak', 1), ('Burger', 9), ('Salad', 3), ('Chicken', 4), ('Fries', 6)]",575.6,-37.7994897,144.963079,0,8.172,13.3754545
ORDJ07549,2018-11-08,18:18:35,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 10), ('Salmon', 2), ('Pasta', 8)]",1157.0,-37.7990407,144.9600878,0,9.904,13.7444389
ORDK00854,2018-12-25,19:49:51,Dinner,BK,"[('Fish&Chips', 5), ('Shrimp', 9), ('Salmon', 6)]",907.0,-37.8220125,144.9694765,0,7.916,14.8593804
ORDJ08414,2018-02-28,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Pancake', 3), ('Eggs', 1)]",115.75,-37.8132482,145.0001319,0,11.016,13.1877626
ORDC07243,2018-10-20,17:38:01,Dinner,NS,"[('Pasta', 7), ('Salmon', 1), ('Fish&Chips', 10)]",583.5,-37.8232907,144.9699533,0,8.985,16.6388136
ORDX07723,2018-06-24,13:44:47,Lunch,BK,"[('Burger', 5), ('Steak', 1), ('Chicken', 5)]",360.0,-37.8030239,144.9697046,0,7.27,16.0849849
ORDA06121,2018-04-29,11:53:14,Breakfast,BK,"[('Coffee', 5), ('Eggs', 7), ('Pancake', 8)]",385.5,-37.8089234,144.9448985,0,9.248,16.5852832
ORDA02920,2018-04-04,11:02:32,Breakfast,BK,"[('Pancake', 7), ('Cereal', 9)]",358.75,-37.8083096,144.9478549,0,8.987,14.0473389
ORDK00560,2018-05-22,12:33:48,Lunch,BK,"[('Chicken', 9), ('Fries', 3), ('Burger', 1), ('Salad', 2), ('Steak', 10)]",839.4,-37.8187148,144.9970697,0,5.124,10.5200728
ORDI04700,2018-05-01,11:53:14,Breakfast,NS,"[('Pancake', 9), ('Eggs', 10), ('Coffee', 8), ('Cereal', 9)]",687.25,-37.8192241,144.9465921,0,9.644,14.6827852
ORDZ09036,2018-10-25,17:48:10,Dinner,NS,"[('Shrimp', 4), ('Pasta', 9), ('Fish&Chips', 10)]",813.5,-37.8205082,144.9660596,0,8.897,15.3458115
ORDA07561,2018-08-12,15:26:11,Lunch,BK,"[('Steak', 4), ('Fries', 4), ('Salad', 7), ('Burger', 3)]",441.4,-37.8115182,144.9609941,0,7.744,16.254897
ORDK04190,2018-06-05,13:04:13,Lunch,BK,"[('Fries', 1), ('Salad', 5), ('Chicken', 6), ('Burger', 3), ('Steak', 5)]",608.0,-37.8232592,145.0052851,0,4.841,10.6853056
ORDC04321,2018-03-18,10:32:06,Breakfast,NS,"[('Coffee', 4), ('Cereal', 4)]",114.0,-37.8142488,144.9745315,0,7.791,14.518224
ORDC06841,2018-11-02,18:08:27,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 4), ('Pasta', 7)]",688.5,-37.7967561,144.932701,0,9.785,15.6065047
ORDX02443,2018-04-03,11:02:32,Breakfast,BK,"[('Cereal', 3), ('Pancake', 6), ('Coffee', 6), ('Eggs', 8)]",429.5,-37.8118976,144.9866869,0,5.524,9.9706749
ORDX00877,2018-08-04,15:05:54,Lunch,BK,"[('Burger', 10), ('Steak', 5), ('Chicken', 9), ('Fries', 8), ('Salad', 5)]",1005.0,-37.821293,144.9517962,0,8.944,17.8333971
ORDK06809,2018-04-05,11:02:32,Breakfast,BK,"[('Cereal', 6), ('Pancake', 4)]",223.0,-37.8253385,144.9460998,0,9.588,14.3547005
ORDY00504,2018-12-25,19:49:51,Dinner,TP,"[('Shrimp', 2), ('Fish&Chips', 10), ('Salmon', 3), ('Pasta', 1)]",608.5,-37.8005165,144.9848006,0,10.681,14.4878849
ORDZ07360,2018-03-27,10:42:15,Breakfast,NS,"[('Pancake', 7), ('Eggs', 7)]",323.75,-37.8183221,145.0015453,0,10.3,15.4301743
ORDB06128,2018-04-20,11:32:57,Breakfast,TP,"[('Eggs', 5), ('Coffee', 8), ('Pancake', 6), ('Cereal', 2)]",357.5,-37.8062361,144.9579862,0,9.277,11.8390313
ORDY02070,2018-10-30,17:58:18,Dinner,TP,"[('Shrimp', 10), ('Fish&Chips', 2)]",610.0,-37.8012198,144.9630195,0,9.686,13.0183251
ORDX05853,2018-05-24,12:43:56,Lunch,BK,"[('Burger', 3), ('Chicken', 5), ('Salad', 5)]",339.0,-37.8029941,144.9579155,0,8.05,13.6924489
ORDY10961,2018-06-28,13:54:55,Lunch,TP,"[('Burger', 8), ('Fries', 5), ('Salad', 3), ('Steak', 7)]",674.6,-37.814455,144.983481,0,9.33,12.6717598
ORDI05037,2018-02-19,09:31:16,Breakfast,NS,"[('Pancake', 8), ('Coffee', 7), ('Cereal', 3), ('Eggs', 8)]",485.5,-37.8072871,144.957846,0,7.899,13.2639266
ORDY05751,2018-04-07,11:12:40,Breakfast,TP,"[('Pancake', 7), ('Eggs', 3), ('Coffee', 10), ('Cereal', 10)]",520.75,-37.8154501,145.0130966,0,12.122,16.1821332
ORDB05240,2018-06-02,13:04:13,Lunch,TP,"[('Fries', 3), ('Steak', 4), ('Salad', 10)]",388.0,-37.8126102,144.9587891,0,8.691,13.8150337
ORDX02176,2018-06-04,13:04:13,Lunch,BK,"[('Fries', 3), ('Salad', 9), ('Chicken', 8), ('Steak', 10), ('Burger', 3)]",989.8,-37.8103387,144.9570621,0,8.097,13.9651282
ORDA01707,2018-02-07,09:10:59,Breakfast,BK,"[('Pancake', 1), ('Coffee', 2), ('Eggs', 6)]",171.25,-37.82003,144.92037,0,11.927,17.3212477
ORDK02576,2018-07-31,14:55:46,Lunch,BK,"[('Steak', 7), ('Salad', 1), ('Chicken', 1)]",364.2,-37.8127247,144.9832618,0,5.889,12.2871813
ORDB10784,2018-02-23,09:41:24,Breakfast,TP,"[('Cereal', 7), ('Coffee', 4), ('Pancake', 10)]",419.5,-37.8236313,144.9673422,0,7.841,9.7255758
ORDX05840,2018-05-20,12:33:48,Lunch,BK,"[('Fries', 6), ('Salad', 6), ('Chicken', 9)]",463.2,-37.8020197,144.9571784,0,8.192,16.4381214
ORDA06613,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 6), ('Salmon', 6)]",834.0,-37.8068307,144.947136,0,8.938,15.5349797
ORDZ07198,2018-11-17,18:38:52,Dinner,NS,"[('Shrimp', 10), ('Salmon', 2), ('Fish&Chips', 1)]",657.0,-37.8014402,144.9663684,0,6.664,14.8797261
ORDK09632,2018-08-09,15:16:03,Lunch,BK,"[('Steak', 1), ('Chicken', 8), ('Salad', 9), ('Fries', 3), ('Burger', 6)]",677.8,-37.8224736,144.955746,0,8.675,14.8608375
ORDA05235,2018-04-03,11:02:32,Breakfast,BK,"[('Pancake', 9), ('Cereal', 7)]",365.25,-37.8053507,144.97377,0,6.752,11.7624955
ORDC03791,2018-10-20,17:38:01,Dinner,NS,"[('Salmon', 6), ('Shrimp', 3), ('Pasta', 3)]",490.5,-37.8154058,144.9775738,0,8.102,16.0959949
ORDX04386,2018-08-14,15:26:11,Lunch,BK,"[('Chicken', 10), ('Salad', 10), ('Steak', 6), ('Fries', 4)]",810.0,-37.8256843,145.0014852,0,5.414,11.5325266
ORDI10024,2018-09-04,16:06:45,Dinner,NS,"[('Shrimp', 1), ('Pasta', 10), ('Salmon', 7), ('Fish&Chips', 4)]",756.0,-37.8243635,144.9585022,0,9.546,15.2218645
ORDY01066,2018-01-27,08:50:42,Breakfast,TP,"[('Eggs', 5), ('Pancake', 6), ('Cereal', 4)]",339.5,-37.8198936,144.9526628,0,8.764,12.5885567
ORDJ00461,2018-09-23,16:47:19,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 7)]",532.0,-37.8055587,144.9450848,0,10.061,15.423769
ORDC00324,2018-09-27,16:57:27,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 4), ('Salmon', 2)]",437.0,-37.8154148,144.9957856,0,9.621,15.8218629
ORDZ09521,2018-01-21,08:40:33,Breakfast,NS,"[('Pancake', 2), ('Cereal', 9), ('Eggs', 3), ('Coffee', 2)]",318.5,-37.8149879,144.9642846,0,8.122,15.2848343
ORDC00381,2018-12-07,19:19:26,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 8), ('Pasta', 3)]",470.5,-37.8055026,144.9521252,0,8.247,14.1933037
ORDA06231,2018-08-18,15:36:20,Lunch,BK,"[('Salad', 4), ('Steak', 5), ('Fries', 9)]",401.8,-37.8103255,145.0019927,0,4.0,12.4180493
ORDZ00056,2018-09-21,16:47:19,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 5), ('Salmon', 9), ('Shrimp', 7)]",1087.0,-37.8200454,144.9583065,0,9.115,14.7967651
ORDA09974,2018-04-02,11:02:32,Breakfast,BK,"[('Eggs', 2), ('Coffee', 1), ('Cereal', 9)]",240.5,-37.8138252,144.9574021,0,8.135,12.9162296
ORDK00601,2018-07-26,14:45:38,Lunch,BK,"[('Burger', 7), ('Salad', 6), ('Fries', 3), ('Steak', 2), ('Chicken', 5)]",606.2,-37.8239685,144.9827317,0,6.85,13.0070724
ORDZ04293,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 3), ('Eggs', 5), ('Pancake', 3), ('Coffee', 5)]",283.25,-37.8071583,144.9749101,0,7.122,12.4825838
ORDY01666,2018-11-07,18:18:35,Dinner,TP,"[('Salmon', 7), ('Shrimp', 1)]",341.0,-37.809293,144.9610516,0,8.602,13.3170692
ORDK06493,2018-11-17,18:38:52,Dinner,BK,"[('Pasta', 2), ('Fish&Chips', 8), ('Shrimp', 4), ('Salmon', 5)]",756.0,-37.8015308,144.9663514,0,7.716,16.9163817
ORDJ01979,2018-04-30,11:53:14,Breakfast,TP,"[('Cereal', 2), ('Pancake', 10), ('Coffee', 10)]",359.5,-37.8174432,144.9526385,0,8.675,11.8491363
ORDI09824,2018-11-17,18:38:52,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 1)]",321.0,-37.8019896,144.9662653,0,6.601,14.8139817
ORDB01909,2018-11-07,18:18:35,Dinner,TP,"[('Salmon', 9), ('Shrimp', 9)]",855.0,-37.810176,144.9614425,0,8.497,12.3992998
ORDA09225,2018-05-19,12:33:48,Lunch,BK,"[('Chicken', 3), ('Burger', 2), ('Steak', 3), ('Fries', 8)]",389.0,-37.8134003,144.9534121,0,8.488,16.7067284
ORDC08478,2018-04-27,11:53:14,Breakfast,NS,"[('Pancake', 10), ('Eggs', 6), ('Coffee', 7)]",427.0,-37.8002308,144.9873905,0,7.861,13.542032
ORDB03979,2018-12-20,19:39:43,Dinner,TP,"[('Pasta', 10), ('Fish&Chips', 3)]",380.0,-37.8170882,144.932764,0,10.72,14.5710215
ORDB08762,2018-11-29,18:59:09,Dinner,TP,"[('Salmon', 1), ('Shrimp', 7)]",419.0,-37.8149659,144.964456,0,7.951,12.4110323
ORDK08950,2018-08-20,15:36:20,Lunch,BK,"[('Burger', 6), ('Salad', 10), ('Steak', 10)]",808.0,-37.804508,144.9557728,0,8.234,14.1672894
ORDA08035,2018-01-24,08:40:33,Breakfast,BK,"[('Coffee', 1), ('Cereal', 8), ('Pancake', 3), ('Eggs', 3)]",314.25,-37.8191262,144.9777675,0,7.029,11.9340671
ORDI04906,2018-05-03,12:03:22,Lunch,NS,"[('Burger', 9), ('Salad', 5)]",365.0,-37.8039021,145.0039682,0,9.463,14.5894904
ORDZ06453,2018-05-11,12:13:31,Lunch,NS,"[('Salad', 10), ('Steak', 7), ('Burger', 3), ('Chicken', 5)]",740.0,-37.8155634,144.9930676,0,9.407,15.1224061
ORDX10859,2018-11-18,18:38:52,Dinner,BK,"[('Salmon', 4), ('Shrimp', 5), ('Pasta', 1), ('Fish&Chips', 5)]",636.5,-37.816669,145.008826,0,3.858,12.9684767
ORDJ08675,2018-07-27,14:45:38,Lunch,TP,"[('Fries', 5), ('Burger', 3), ('Steak', 4)]",333.0,-37.8104509,144.9834662,0,9.49,12.506329
ORDZ05430,2018-03-22,10:32:06,Breakfast,NS,"[('Cereal', 6), ('Eggs', 5), ('Coffee', 10), ('Pancake', 3)]",383.75,-37.7999256,144.9551217,0,7.521,12.2330632
ORDB04761,2018-10-01,16:57:27,Dinner,TP,"[('Fish&Chips', 2), ('Pasta', 3), ('Shrimp', 4), ('Salmon', 3)]",491.5,-37.8145317,144.9382023,0,10.304,14.1825159
ORDY04408,2018-12-29,20:00:00,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 5), ('Pasta', 6), ('Salmon', 7)]",789.0,-37.8159589,144.9380844,0,10.335,16.0718893
ORDJ08136,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 7), ('Salad', 8), ('Burger', 4), ('Chicken', 7), ('Steak', 9)]",974.6,-37.8104071,145.0028062,0,11.323,16.0323845
ORDY10078,2018-08-04,15:05:54,Lunch,TP,"[('Salad', 1), ('Chicken', 2)]",81.2,-37.8038861,144.9497499,0,9.972,14.8274307
ORDK03748,2018-06-26,13:44:47,Lunch,BK,"[('Chicken', 3), ('Steak', 1), ('Fries', 9), ('Salad', 8)]",386.6,-37.8246816,144.988878,0,6.408,12.3275316
ORDK09962,2018-03-28,10:52:23,Breakfast,BK,"[('Pancake', 5), ('Cereal', 7)]",268.25,-37.8161066,144.972531,0,6.955,12.1315424
ORDI05170,2018-08-19,15:36:20,Lunch,NS,"[('Salad', 1), ('Burger', 8), ('Steak', 1)]",310.2,-37.8143429,144.9632356,0,8.094,15.5432403
ORDJ01646,2018-08-29,15:56:37,Lunch,TP,"[('Salad', 9), ('Chicken', 10)]",474.8,-37.8118683,144.9564998,0,8.632,11.9187471
ORDK09453,2018-04-24,11:43:05,Breakfast,BK,"[('Eggs', 6), ('Pancake', 9)]",350.25,-37.8188348,144.953282,0,8.801,13.7454387
